DEVICE TYPE,FILE NAME,EX OFFSET, EV,SS,ISO,WB BLUE GAIN,WB GREEN GAIN,WB RED GAIN,WB TEMP,WB TINT, TORCH,FACE X, FACE Y, FACE W, FACE H, LEFT EYE X, LEFT EYE Y, RIGHT EYE X, RIGHT EYE Y, MOUTH X, MOUTH Y
iPhone8P,14_iPhone8P_400_240_001.dng,1.2962,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_030_050.dng,1.5944,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_030_050.dng,2.0272,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_030_050.dng,2.2725,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_030_050.dng,2.4101,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_060_050.dng,0.9369,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_060_050.dng,1.5755,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_060_050.dng,2.0291,0.0000,0.0167,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_060_050.dng,2.2709,0.0000,0.0167,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_120_050.dng,-0.0202,0.0000,0.0083,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_120_050.dng,0.9301,0.0000,0.0083,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_120_050.dng,1.5639,0.0000,0.0083,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_120_050.dng,2.0310,0.0000,0.0083,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_240_050.dng,-1.0611,0.0000,0.0041,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_240_050.dng,-0.0405,0.0000,0.0041,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_240_050.dng,0.9335,0.0000,0.0041,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_240_050.dng,1.5431,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_030_100.dng,1.8471,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_030_100.dng,2.1112,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_030_100.dng,2.3188,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_030_100.dng,2.4306,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_060_100.dng,1.0716,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_060_100.dng,1.8449,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_060_100.dng,2.1131,0.0000,0.0167,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_060_100.dng,2.3204,0.0000,0.0167,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_120_100.dng,0.1985,0.0000,0.0083,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_120_100.dng,1.0622,0.0000,0.0083,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_120_100.dng,1.8471,0.0000,0.0083,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_120_100.dng,2.1149,0.0000,0.0083,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_050_240_100.dng,-0.8323,0.0000,0.0041,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_100_240_100.dng,0.1860,0.0000,0.0041,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_200_240_100.dng,1.0559,0.0000,0.0041,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,14_iPhone8P_400_240_100.dng,1.8471,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_030_000.dng,1.0655,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_030_000.dng,1.7779,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_030_000.dng,2.0387,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_030_000.dng,2.2902,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_060_000.dng,0.2574,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_060_000.dng,1.0658,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_060_000.dng,1.7893,0.0000,0.0167,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_060_000.dng,2.0425,0.0000,0.0167,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_120_000.dng,-0.7528,0.0000,0.0083,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_120_000.dng,0.2585,0.0000,0.0083,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_120_000.dng,1.0689,0.0000,0.0083,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_120_000.dng,1.7802,0.0000,0.0083,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_240_000.dng,-1.8467,0.0000,0.0041,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_240_000.dng,-0.7574,0.0000,0.0041,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_240_000.dng,0.2642,0.0000,0.0041,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_240_000.dng,1.0655,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_030_001.dng,1.0777,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_030_001.dng,1.7916,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_030_001.dng,2.0558,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_030_001.dng,2.3062,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_060_001.dng,0.2907,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_060_001.dng,1.0841,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_060_001.dng,1.7939,0.0000,0.0167,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_060_001.dng,2.0576,0.0000,0.0167,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_120_001.dng,-0.7370,0.0000,0.0083,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_120_001.dng,0.2742,0.0000,0.0083,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_120_001.dng,1.0841,0.0000,0.0083,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_120_001.dng,1.7961,0.0000,0.0083,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_240_001.dng,-1.8171,0.0000,0.0041,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_240_001.dng,-0.7482,0.0000,0.0041,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_240_001.dng,0.2920,0.0000,0.0041,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_240_001.dng,1.0841,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_030_050.dng,1.2572,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_030_050.dng,1.9440,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_030_050.dng,2.1975,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_030_050.dng,2.3728,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_060_050.dng,0.6158,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_060_050.dng,1.2609,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_060_050.dng,1.9461,0.0000,0.0167,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_060_050.dng,2.1992,0.0000,0.0167,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_120_050.dng,-0.4195,0.0000,0.0083,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_120_050.dng,0.5960,0.0000,0.0083,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_120_050.dng,1.2609,0.0000,0.0083,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_120_050.dng,1.9481,0.0000,0.0083,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_240_050.dng,-1.4660,0.0000,0.0041,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_240_050.dng,-0.4217,0.0000,0.0041,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_240_050.dng,0.6004,0.0000,0.0041,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_240_050.dng,1.2609,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_030_100.dng,1.4214,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_030_100.dng,2.0482,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_030_100.dng,2.2660,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_030_100.dng,2.4042,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_060_100.dng,0.9002,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_060_100.dng,1.4254,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_060_100.dng,2.0501,0.0000,0.0167,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_060_100.dng,2.2676,0.0000,0.0167,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_120_100.dng,-0.1110,0.0000,0.0083,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_120_100.dng,0.8895,0.0000,0.0083,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_120_100.dng,1.4214,0.0000,0.0083,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_120_100.dng,2.0520,0.0000,0.0083,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_050_240_100.dng,-1.1535,0.0000,0.0041,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_100_240_100.dng,-0.1183,0.0000,0.0041,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_200_240_100.dng,0.8931,0.0000,0.0041,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,15_iPhone8P_400_240_100.dng,1.4214,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_050_030_000.dng,0.7596,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_100_030_000.dng,1.3014,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_200_030_000.dng,1.9069,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_400_030_000.dng,2.1734,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_050_060_000.dng,-0.2697,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_100_060_000.dng,0.7517,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_200_060_000.dng,1.3002,0.0000,0.0167,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_400_060_000.dng,1.9090,0.0000,0.0167,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_050_120_000.dng,-1.3219,0.0000,0.0083,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_100_120_000.dng,-0.2644,0.0000,0.0083,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_200_120_000.dng,0.7556,0.0000,0.0083,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_400_120_000.dng,1.3002,0.0000,0.0083,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_050_240_000.dng,-2.4021,0.0000,0.0041,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_100_240_000.dng,-1.3154,0.0000,0.0041,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_200_240_000.dng,-0.2563,0.0000,0.0041,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_400_240_000.dng,0.7529,0.0000,0.0041,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_050_030_001.dng,0.7881,0.0000,0.0333,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_100_030_001.dng,1.3438,0.0000,0.0333,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_200_030_001.dng,1.9276,0.0000,0.0333,199.6923,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_400_030_001.dng,2.1975,0.0000,0.0333,400.0615,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_050_060_001.dng,-0.2313,0.0000,0.0167,49.9492,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone8P,16_iPhone8P_100_060_001.dng,0.7737,0.0000,0.0167,99.8815,1.8689,1.0000,2.1272,4005.6216,-0.0092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
